p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0009616132552164986,2.877662120906677e-09,0.155060844387784,6.449081352215195
0.000964819405864964,2.9133906754339144e-09,0.1541013538602089,6.489235655302142
0.000968036246259984,2.949582058337352e-09,0.1531446389537896,6.52977477260398
0.0009712638120426404,2.9862425287282e-09,0.15219071139208895,6.570703237096382
0.0009745021389728483,3.02337843396482e-09,0.1512395828145887,6.612025644278219
0.0009777512629297518,3.0609962109462015e-09,0.1502912647758516,6.653746653149979
0.0009810112199121193,3.099102387425086e-09,0.14934576874468602,6.695870987209215
0.0009842820460387476,3.1377035833410882e-09,0.1484031061033122,6.738403435463411
0.0009875637775488553,3.176806512173979e-09,0.14746328814653514,6.781348853460354
0.0009908564508024872,3.216417982317632e-09,0.14652632608091715,6.824712164336693
0.0009941601022809212,3.256544898474906e-09,0.14559223102395413,6.868498359884815
0.000997474768587065,3.2971942630735945e-09,0.144661014003258,6.912712501638336
0.001,3.328425369611649e-09,0.14395558409594195,6.946587076007631
0.0010008004864458663,3.3383731777041255e-09,0.14373268595573996,6.9573597219767604
0.001004137292704722,3.3800888445791e-09,0.14280725772679698,7.00244522524961
0.0010074852243338766,3.4223485680149468e-09,0.14188474006950633,7.047974288920156
0.0010108443184268455,3.465159755936465e-09,0.14096514364381693,7.0939522647296815
0.0010142146122008153,3.5085299214040193e-09,0.14004847901575154,7.1403845798819985
0.0010175961429970592,3.552466684164204e-09,0.13913475665660893,7.18727673824914
0.0010209889482813545,3.5969777722242315e-09,0.13822398694217083,7.2346343215984135
0.001024393065644392,3.642071023450216e-09,0.13731618015191463,7.282462990841191
0.0010278085328021944,3.687754387190022e-09,0.136411346468229,7.330768487303993
0.0010312353875965392,3.73403592592097e-09,0.13550949597563303,7.379556634022293
0.0010346736679953663,3.7809238169225046e-09,0.13461063866000472,7.4288333370571715
0.0010381234120932135,3.828426353974851e-09,0.13371478440780638,7.478604586835943
0.001041584658111626,3.876551949083343e-09,0.13282194300532296,7.528876459516362
0.001045057444399586,3.925309134229342e-09,0.13193212413789968,7.579655118375628
0.0010485418094339388,3.974706563148051e-09,0.13104533738918597,7.63094681522428
0.0010520377918198137,4.0247530131334e-09,0.13016159224038723,7.682757891845416
0.0010555454302910556,4.075457386870814e-09,0.12928089806951779,7.7350947814600834
0.0010590647637106563,4.126828714298094e-09,0.1284032641506613,7.787964010219048
0.0010625958310711758,4.178876154494701e-09,0.1275286996532384,7.841372198721439
0.001066138671495188,4.231608997600398e-09,0.12665721364127447,7.895326063561251
0.0010696933242357015,4.2850366667630485e-09,0.12578881507267947,7.949832418901557
0.001073259828676601,4.339168720116608e-09,0.12492351279852948,8.004898178077582
0.0010768382243330854,4.394014852789508e-09,0.12406131556235461,8.060530355228973
0.0010804285508520992,4.449584898943858e-09,0.12320223199943488,8.116736066961733
0.0010840308480127756,4.505888833846183e-09,0.1223462706361,8.173522534040655
0.001087645155726881,4.562936775970091e-09,0.12149343988903544,8.230897083112783
0.0010912715140392454,4.620738989131108e-09,0.12064374806459847,8.288867148462197
0.0010949099631282217,4.679305884654901e-09,0.1197972033581337,8.347440273797547
0.0010985605433061184,4.7386480235784845e-09,0.11895381385330257,8.406624114071954
0.0011022232950196507,4.798776118885694e-09,0.11811358752141474,8.466426437336803
